Family_type,First_stage,Second_stage,Third_stage,Fourth_stage,Anomaly_identification,S1_efficiency,S2_efficiency,S3_efficiency,S4_efficiency,wait_to_process_ratio,longest_stage,shortest_stage,stage_time_std,stage_time_range,is_tardy,tardiness_per_unit,zscore_Overall_waiting_time,flag_z_Overall_waiting_time,zscore_Overall_processing_time,flag_z_Overall_processing_time,zscore_Tardiness,flag_z_Tardiness,zscore_Processing_Time_S1,flag_z_Processing_Time_S1,zscore_Processing_Time_S2,flag_z_Processing_Time_S2,zscore_Processing_Time_S3,flag_z_Processing_Time_S3,zscore_Processing_Time_S4,flag_z_Processing_Time_S4,total_z_flags
5,SMD_1,AOI_1,SS_1,CC_1,0,0.9958677685950413,0.996742671009772,0.9935483870967742,0.9795918367346939,2.6066666666666665,306,48,111.78364519612578,258,0,0.0,1.1514256730795696,0,0.6165153650628072,0,0.20065928003980532,0,0.6144357092004223,0,0.27798268919345087,0,0.5289941524427517,0,0.4519491531590406,0,0
30,SMD_4,AOI_0,SS_3,CC_1,0,0.9935483870967742,0.9824561403508771,0.9875,0.9930555555555556,11.353348729792147,154,56,47.90963716553626,98,0,0.0,0.5850673302183608,0,0.8950187776925256,0,0.20065928003980532,0,0.810625650327774,0,0.8492030259650536,0,0.7157738814300493,0,0.0008956325886923135,0,0
13,SMD_1,AOI_4,SS_2,0,0,0.9863013698630136,0.9818181818181818,0.9880952380952381,0.0,14.204761904761904,83,0,36.82729965664059,83,0,0.0,0.9547973797795618,0,1.09093758216075,0,0.20065928003980532,0,0.9955403074822893,0,0.8537727886592265,0,0.7058122958840601,0,0.6798498793419534,0,0
2,SMD_4,AOI_1,SS_4,CC_0,0,0.9916666666666667,0.9978165938864629,0.9876543209876543,0.9818181818181818,8.0154711673699,457,54,188.23832411777008,403,0,0.0,0.43530083833712935,0,0.6507791918532142,0,0.20065928003980532,0,0.8895526381376281,0,0.06703439421659718,0,0.713283485043552,0,0.4234615623861765,0,0
11,SMD_0,AOI_2,SS_0,CC_1,0,0.9989440337909187,0.9936708860759493,0.9963369963369964,0.9873417721518988,2.9037138927097663,946,78,396.5815384844164,868,0,0.0,0.7178105554617511,0,0.0019906364871035234,0,0.20065928003980532,0,0.975379330969496,0,0.6184300099093261,0,0.23512737883607024,0,0.3095111992947201,0,0
11,SMD_0,AOI_2,SS_3,CC_1,0,0.9976076555023924,0.9963636363636363,0.9955156950672646,0.9859154929577465,4.689024390243903,417,70,143.26752365184976,347,0,0.0,0.6428316731917093,0,0.4109324043203653,0,0.20065928003980532,0,0.21754571335658457,0,0.351098892300216,0,0.35964719816093527,0,0.34749465365853893,0,0
10,SMD_4,AOI_4,SS_2,0,0,0.9988558352402745,0.9977064220183486,0.9987096774193548,0.0,2.28612578012482,873,0,394.4401095223456,873,0,0.0,0.6145233196815916,0,0.5546046634400777,0,0.20065928003980532,0,0.810760184966086,0,0.016767004580696136,0,1.0150516071855749,0,0.6798498793419534,0,0
23,SMD_4,AOI_3,SS_3,CC_0,0,0.9974424552429667,0.9948979591836735,0.9939759036144579,0.9920634920634921,7.692922374429224,390,125,117.71257366993554,265,0,0.0,0.236377273130896,0,0.5058168477399538,0,0.20065928003980532,0,0.2784322468099006,0,0.5316045187200424,0,0.5015997921912815,0,0.08635840490728462,0,0
19,SMD_1,AOI_2,SS_2,0,0,0.984375,0.9927007299270073,0.9950248756218906,0.0,4.53,200,0,86.9190236177712,200,0,0.0,1.1787776632954265,0,0.9240112465151776,0,0.20065928003980532,0,1.0158358186333947,0,0.6664125181981407,0,0.4144359186638759,0,0.6798498793419534,0,0
37,SMD_1,AOI_0,0,CC_0,0,0.9918032786885246,0.9803921568627451,0.0,0.9655172413793104,1.77,121,0,51.71959654392778,121,0,0.0,1.4576531999018576,0,1.099723178773675,0,0.20065928003980532,0,0.8850425245484935,0,0.8629123140475721,0,0.9125151959633361,0,0.5469077890685876,0,0
22,SMD_2,AOI_1,SS_1,CC_0,0,0.9961832061068703,0.9791666666666666,0.9891304347826086,0.9888888888888889,12.29038854805726,261,47,94.86130226107306,214,0,0.0,0.3758150414341115,0,0.8458194366601463,0,0.20065928003980532,0,0.5693345733090771,0,0.8697669580888313,0,0.6858891247920818,0,0.25728394954446926,0,0
36,SMD_1,AOI_1,SS_0,CC_1,0,0.9888888888888889,0.9761904761904762,0.9846153846153847,0.993006993006993,19.15727002967359,142,41,43.35127833563081,101,0,0.0,0.29050743558605374,0,0.9793605051766043,0,0.20065928003980532,0,0.9572043419746459,0,0.8834762461713498,0,0.7531298272275089,0,0.005643564384169664,0,0
24,SMD_4,AOI_1,SS_1,CC_1,0,0.9973190348525469,0.9901960784313726,0.9923076923076923,0.9930555555555556,9.768096514745308,372,101,125.05831972857037,271,0,0.0,0.13155985607991919,0,0.6200296037079772,0,0.20065928003980532,0,0.31902326911211126,0,0.7463833653461651,0,0.5912540621051843,0,0.0008956325886923135,0,0
1,SMD_3,AOI_0,0,CC_1,0,0.9985380116959064,0.9988610478359908,0.0,0.9969230769230769,2.297612732095491,877,0,388.6858199969053,877,0,0.0,0.6969618356468671,0,0.38064985050416533,0,0.20065928003980532,0,0.3822993939983066,0,1.0266845599928898,0,0.9125151959633361,0,0.8584800223927082,0,0
29,SMD_3,AOI_1,0,CC_0,0,0.9988700564971752,0.9988751406074241,0.0,0.9966666666666667,0.08301158301158301,888,0,442.3952795106807,888,0,0.0,1.4924648238129483,0,0.5449405071658604,0,0.20065928003980532,0,0.8355658097063259,0,1.0518182548108403,0,0.9125151959633361,0,0.7397817275057744,0,0
28,SMD_2,AOI_3,SS_0,CC_1,0,0.9818181818181818,0.9807692307692307,0.9777777777777777,0.9795918367346939,4.686868686868687,54,44,4.272001872658765,10,0,0.0,1.347862693720725,0,1.10148029809626,0,0.20065928003980532,0,1.0361313297845,0,0.8606274327004856,0,0.8029377549574549,0,0.4519491531590406,0,0
27,SMD_2,AOI_4,SS_2,CC_1,0,0.9913793103448276,0.9838709677419355,0.9925373134328358,0.9818181818181818,20.675824175824175,133,54,39.19502519453202,79,0,0.0,0.08584569061425594,0,0.9556393943217072,0,0.20065928003980532,0,0.8985728653158971,0,0.8377786192296215,0,0.581292476559195,0,0.4234615623861765,0,0
29,SMD_3,AOI_3,SS_1,CC_1,0,0.9985294117647059,0.9883720930232558,0.99644128113879,0.9951923076923077,0.9161341853035144,679,85,257.0763505264535,594,0,0.0,1.3059739814321045,0,0.17547841509397882,0,0.20065928003980532,0,0.3732791668200376,0,0.7829414668995477,0,0.21520420774409182,0,0.3029720023218581,0,0
35,SMD_0,AOI_0,SS_2,CC_0,0,0.996551724137931,0.9965034965034965,0.9977827050997783,0.9814814814814815,6.173469387755102,450,53,163.3735494707349,397,0,0.0,0.25244417647447637,0,0.32834779615887155,0,0.20065928003980532,0,0.5061929830611939,0,0.3259651974822655,0,0.20816317796044934,0,0.4282094941816539,0,0
35,SMD_0,AOI_0,SS_1,0,0,0.9972375690607734,0.995475113122172,0.9953703703703703,0.0,8.617314930991217,361,0,148.93175170750752,361,0,0.0,0.21170310013896895,0,0.5752230609820603,0,0.20065928003980532,0,0.3438288938523511,0,0.4744824850428822,0,0.37707997286641637,0,0.6798498793419534,0,0
13,SMD_1,AOI_0,SS_4,CC_0,0,0.9988532110091743,0.998849252013809,0.9987277353689568,0.998468606431853,0.9615989927604659,871,652,102.71319292087068,219,0,0.0,0.9410257483422072,0,1.5157489328940583,0,0.20065928003980532,0,0.8062500713769515,0,1.006120627869112,0,1.0424459674370452,0,2.415801651309279,0,0
26,SMD_0,AOI_2,SS_0,0,1,0.9990281827016521,0.9988545246277205,0.9989583333333333,0.0,2.5695804195804195,1028,0,480.75591520021885,1028,0,0.0,0.11970095123108604,0,1.23724552026434,0,0.20065928003980532,0,1.1602939881240113,0,1.0152601532574577,0,1.4757749386875754,0,0.6798498793419534,0,0
9,SMD_1,AOI_4,0,0,0,0.9987437185929648,0.9977924944812362,0.0,0.0,6.180288461538462,795,0,386.2541261915528,795,0,0.0,0.050077703408904356,0,0.17899265373914877,0,0.20065928003980532,0,0.6348657549898398,0,0.05560998748116512,0,0.9125151959633361,0,0.6798498793419534,0,0
20,SMD_4,AOI_1,SS_2,CC_1,0,0.9984615384615385,0.9940828402366864,0.9924812030075187,0.9954128440366973,0.16195372750642673,649,132,240.86579942643027,517,0,0.0,1.4892131886124618,0,0.2501559863038402,0,0.20065928003980532,0,0.3056274629830198,0,0.5932963150913756,0,0.5837828729456924,0,0.3504513202766316,0,0
33,SMD_0,AOI_0,SS_2,CC_1,0,0.9966101694915255,0.9948186528497409,0.9917355371900827,0.9929078014184397,1.9344042838018742,294,120,77.82673062643708,174,0,0.0,1.2489747290941646,0,0.6191510440466846,0,0.20065928003980532,0,0.49491769908835753,0,0.5384591627613017,0,0.61366762958366,0,0.015139427975124365,0,0
7,SMD_4,AOI_1,SS_3,CC_1,0,0.994475138121547,0.9976580796252927,0.9921875,0.9951923076923077,9.023379383634431,426,127,131.59787232322566,299,0,0.0,0.09873242517806637,0,0.44871046975594225,0,0.20065928003980532,0,0.7519941736690252,0,0.0037969275430815618,0,0.5962348548781788,0,0.3029720023218581,0,0
12,SMD_3,AOI_3,SS_1,CC_1,1,0.9989615784008308,0.9989200863930886,0.9989281886387996,0.9965986394557823,2.4889174429810472,962,293,323.73137012035147,669,1,0.13491808544812078,0.0433831603490792,0,1.4595211145713392,0,1.6614628692970108,0,1.0114602396825723,0,1.1363588646530374,0,1.4085342362521482,0,0.7112941367329103,0,0
6,SMD_0,AOI_0,0,CC_0,0,0.9938650306748467,0.9940828402366864,0.0,0.9833333333333333,23.856410256410257,168,0,81.891696770796,168,0,0.0,0.25423709682486223,0,0.9327968431281025,0,0.20065928003980532,0,0.7925851959712359,0,0.5932963150913756,0,0.9125151959633361,0,0.39972190340878977,0,0
26,SMD_0,AOI_0,SS_3,CC_0,0,0.9942528735632183,0.9951219512195122,0.9950738916256158,0.9836065573770492,13.4484375,204,60,67.99203384711085,144,0,0.0,0.12092005360491548,0,0.7131569278049807,0,0.20065928003980532,0,0.767779571230996,0,0.5110405865962647,0,0.4094551258908813,0,0.39497397161331244,0,0
6,SMD_0,AOI_2,SS_2,CC_1,1,0.9971590909090909,0.9977777777777778,0.9947916666666666,0.9767441860465116,8.804642166344294,449,42,179.14123850563647,407,0,0.0,0.21598256505443275,0,0.36700442125574095,0,0.20065928003980532,0,0.3663794617980237,0,0.04875534343990589,0,0.4368494861423516,0,0.4804367439319047,0,0
36,SMD_1,AOI_2,SS_0,CC_1,0,0.9903846153846154,0.9830508474576272,0.9895833333333334,0.9928057553956835,16.546835443037974,138,58,32.82783371876169,80,0,0.0,0.2752056228778819,0,0.9284040448216401,0,0.20065928003980532,0,0.9256335468507042,0,0.8446332632708807,0,0.6759275392460925,0,0.024635291566079066,0,0
4,SMD_4,AOI_0,SS_2,0,1,0.9969040247678018,0.9855072463768116,0.9960629921259843,0.0,15.20496894409938,322,0,151.60777244807295,322,0,0.0,0.34757815434471023,0,0.7096426891598109,0,0.20065928003980532,0,0.4317761088404743,0,0.8217844498000166,0,0.28244491017951895,0,0.6798498793419534,0,0
31,SMD_3,AOI_1,SS_0,CC_0,1,0.9986666666666667,0.9982964224872232,0.9987760097919217,0.9974293059125964,2.793307086614173,816,388,190.75879184631745,428,0,0.0,0.1682842065795315,0,0.9561064286507442,0,0.20065928003980532,0,0.5311331424397457,0,0.3617840879907442,0,1.1196482554184615,0,1.1623476573032585,0,0
24,SMD_4,AOI_3,SS_4,CC_0,0,0.9989082969432315,0.9967105263157895,0.9970845481049563,0.9925925925925926,4.420058997050147,915,134,339.8749770136072,781,0,0.0,0.09234896101522895,0,0.21372351485859287,0,0.20065928003980532,0,0.905472570337911,0,0.2848373332347101,0,0.06079963178125916,0,0.043627018747988466,0,0
15,SMD_3,AOI_0,0,CC_0,0,0.9920634920634921,0.9949494949494949,0.0,0.9857142857142858,16.892857142857142,197,0,83.61568832063354,197,0,0.0,0.25875617421659725,0,0.9310397238055175,0,0.20065928003980532,0,0.8760222973702245,0,0.5270347560258697,0,0.9125151959633361,0,0.35224258545401627,0,0
6,SMD_0,AOI_2,SS_2,0,1,0.9975550122249389,0.9943502824858758,0.9886363636363636,0.0,14.15327380952381,408,0,175.5455781271633,408,0,0.0,0.29383053720725677,0,0.6850430186436212,0,0.20065928003980532,0,0.2378412245076899,0,0.5750172643146843,0,0.6958507103380709,0,0.6798498793419534,0,0
39,SMD_4,AOI_3,0,0,0,0.999001996007984,0.9987966305655837,0.0,0.0,1.9328602620087336,1001,0,533.154371015875,1001,0,0.0,0.8480672361400635,0,0.33408618845566357,0,0.20065928003980532,0,1.0994074546706953,0,0.9192951366798284,0,0.9125151959633361,0,0.6798498793419534,0,0
35,SMD_0,AOI_0,SS_1,0,0,0.9948453608247423,0.9855072463768116,0.9967637540453075,0.0,13.214035087719298,308,0,136.37784521932684,308,0,0.0,0.08469805466114305,0,0.7746561040954548,0,0.20065928003980532,0,0.7226784353396508,0,0.8217844498000166,0,0.1454731089221674,0,0.6798498793419534,0,0
22,SMD_2,AOI_4,SS_4,CC_1,0,0.9989177489177489,0.9988151658767772,0.9983739837398374,0.9965986394557823,2.1907255048616303,923,293,282.3654546859442,630,0,0.0,0.4048884855796379,0,1.0738334232639375,0,0.20065928003980532,0,0.9235130246944491,0,0.9489985941919518,0,0.6165881853460067,0,0.7112941367329103,0,0
13,SMD_1,AOI_1,SS_4,CC_0,0,0.987012987012987,0.9787234042553191,0.9871794871794872,0.975609756097561,19.0375,77,40,19.5,37,0,0.0,0.651438942840056,0,1.0645807923219754,0,0.20065928003980532,0,0.9865200803040203,0,0.8720518394359177,0,0.720754674203044,0,0.48993260752285944,0,0
11,SMD_0,AOI_3,0,CC_1,0,0.9982517482517482,0.9974293059125964,0.0,0.9791666666666666,5.219463753723932,571,0,274.3385985723968,571,0,0.0,0.5200346262086307,0,0.3907255321106381,0,0.20065928003980532,0,0.1297330330067735,0,0.09062241873236518,0,0.9125151959633361,0,0.456697084954518,0,0
1,SMD_3,AOI_3,SS_0,CC_1,0,0.9989795918367347,0.9989868287740629,0.9971830985915493,0.9945652173913043,2.046344386735917,986,183,418.10724302105393,803,0,0.0,0.5456651624948184,0,0.9235997211829222,0,0.20065928003980532,0,1.0497962051902157,0,1.2757366268253088,0,0.03091487514329155,0,0.18902163923040172,0,0
4,SMD_4,AOI_0,0,CC_1,0,0.989010989010989,0.9954337899543378,0.0,0.9936305732484076,21.365591397849464,218,0,93.33809511662427,218,0,0.0,0.3749301445605673,0,0.866904868531166,0,0.20065928003980532,0,0.9549492851800786,0,0.479052247737055,0,0.9125151959633361,0,0.06082748075251324,0,0
33,SMD_0,AOI_1,SS_0,CC_0,0,0.9989506820566632,0.9989484752891693,0.9986486486486487,0.9976689976689976,0.5534201954397394,952,428,247.26419743532085,524,0,0.0,1.2003914737457193,0,1.4217430491357623,0,0.20065928003980532,0,0.9889096717368996,0,1.1934808983301979,0,0.9278877336581693,0,1.3522649291223525,0,0
19,SMD_0,AOI_3,SS_0,0,0,0.9989373007438895,0.9990176817288802,0.9985119047619048,0.0,3.7584632940281475,1017,0,462.43341863090586,1017,0,0.0,0.3646014209825513,0,1.0342982385057755,0,0.20065928003980532,0,0.9618489902020925,0,1.3465679485849873,0,0.7585407793763529,0,0.6798498793419534,0,0
8,SMD_1,AOI_1,SS_0,CC_1,0,0.9893617021276596,0.9811320754716981,0.9846153846153847,0.9795918367346939,45.07364341085271,93,48,20.336748347101445,45,0,0.0,0.6989460286561051,0,1.0487667184187108,0,0.20065928003980532,0,0.9481841147963769,0,0.8583425513533992,0,0.7531298272275089,0,0.4519491531590406,0,0
27,SMD_2,AOI_1,SS_2,CC_0,1,0.9988505747126437,0.9971590909090909,0.998998998998999,0.9958333333333333,3.0410903173311636,998,239,375.1776245993356,759,0,0.0,0.09560059621571546,0,0.8840645364247603,0,0.20065928003980532,0,0.801739957787817,0,0.17516302857456237,0,1.5729003977609701,0,0.45490581977713335,0,0
2,SMD_4,AOI_0,SS_0,0,0,0.984375,0.9959183673469387,0.9950738916256158,0.0,11.282352941176471,244,0,114.80236640998884,244,0,0.0,0.42478084210026124,0,0.827369683773004,0,0.20065928003980532,0,1.0158358186333947,0,0.41964533271280835,0,0.4094551258908813,0,0.6798498793419534,0,0
26,SMD_0,AOI_0,SS_4,CC_1,0,0.9971751412429378,0.9943820224719101,0.996742671009772,0.9937888198757764,8.62086258776329,353,160,95.16652072376434,193,0,0.0,0.1186247816986897,0,0.399511128723563,0,0.20065928003980532,0,0.3618693482088892,0,0.5727323829675979,0,0.15045390169516198,0,0.07981920793442265,0,0
39,SMD_4,AOI_4,SS_4,CC_1,0,0.9905660377358491,0.9855072463768116,0.9811320754716981,0.9787234042553191,20.03676470588235,105,46,26.512575632455377,59,0,0.0,0.4829277303913141,0,1.0364668831606159,0,0.20065928003980532,0,0.9211234332615698,0,0.8217844498000166,0,0.7830145838654764,0,0.46144501674999533,0,0
22,SMD_2,AOI_2,SS_3,CC_1,0,0.9986187845303868,0.9982668977469671,0.9985507246376811,0.9933774834437086,3.2552594670406734,723,150,263.9223370614924,573,0,0.0,0.19353219754801496,0,0.603804004472457,0,0.20065928003980532,0,0.472501665780997,0,0.3389352745198801,0,0.8033679143333042,0,0.03233988997964914,0,0
20,SMD_4,AOI_3,0,CC_0,0,0.9777777777777777,0.9827586206896551,0.0,0.9803921568627451,5.5131578947368425,57,0,25.721262281103805,57,0,0.0,1.3650772330174181,0,1.1418940425157142,0,0.20065928003980532,0,1.0586818977301726,0,0.8469181446179672,0,0.9125151959633361,0,0.44245328956808594,0,0
25,SMD_0,AOI_2,SS_2,CC_1,0,0.9960629921259843,0.9986431478968792,0.9946236559139785,0.9939759036144579,8.7,736,165,270.1386989430923,571,0,0.0,0.7044929357628174,0,0.09816516490023998,0,0.20065928003980532,0,0.5873750276656152,0,0.7045162900537058,0,0.4517918644613354,0,0.1035588669118094,0,0
16,SMD_1,AOI_2,SS_1,CC_1,0,0.9988571428571429,0.997716894977169,0.9888888888888889,0.9959349593495935,3.0407047387606316,874,89,339.7473325870271,785,0,0.0,0.5680440635805197,0,0.170674091455261,0,0.20065928003980532,0,0.8130152417606533,0,0.021336767274868957,0,0.6908699175650763,0,0.48339341054999746,0,0
33,SMD_0,AOI_3,SS_0,CC_1,0,0.998876404494382,0.9987951807228915,0.9984567901234568,0.9967845659163987,1.7059043348281016,889,310,260.36176754661966,579,0,0.0,0.6522040334754645,0,1.0755905425865224,0,0.20065928003980532,0,0.8468410936791622,0,0.917010255332742,0,0.6987712661004176,0,0.7920089772560253,0,0
27,SMD_2,AOI_0,SS_4,0,1,0.9990049751243781,0.9983739837398374,0.998769987699877,0.0,3.4224598930481283,1004,0,435.1746775721216,1004,0,0.0,0.06602480051434916,0,0.8603434255698632,0,0.20065928003980532,0,1.106172625054397,0,0.42576076570916366,0,1.1096866698724723,0,0.6798498793419534,0,0
